Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
5/14/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,166,4,17,145,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,62.99,0.00,1.52,2.41%,10.24%,0.00,0.00
5/14/2020,ID-SA,Sulawesi Utara,1,1,4,-4,83,8,30,45,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,31.42,0.38,3.03,9.64%,36.14%,0.13,1.00
5/14/2020,ID-SB,Sumatera Barat,32,2,3,27,371,24,92,255,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,5.80,67.22,0.36,4.35,6.47%,24.80%,1.60,2.00
5/14/2020,ID-SS,Sumatera Selatan,117,1,0,116,439,18,73,348,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,14.24,53.42,0.12,2.19,4.10%,16.63%,2.72,0.50
5/14/2020,ID-SU,Sumatera Utara,2,0,0,2,202,27,53,122,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,13.58,0.00,1.82,13.37%,26.24%,1.00,1.00
5/15/2020,ID-AC,Aceh,0,0,0,0,17,1,17,-1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.24,0.00,0.19,5.88%,100.00%,1.00,1.00
5/15/2020,ID-BA,Bali,6,0,9,-3,343,4,233,106,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,81.35,0.00,0.95,1.17%,67.93%,1.20,1.00
5/15/2020,ID-BT,Banten,28,3,0,25,624,60,159,405,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.61,58.20,0.28,5.60,9.62%,25.48%,2.00,
5/15/2020,ID-BE,Bengkulu,11,0,0,11,53,2,1,50,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,5.50,26.51,0.00,1.00,3.77%,1.89%,5.50,1.00
5/15/2020,ID-JK,DKI Jakarta,82,7,106,-31,5501,430,1257,3814,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,7.56,507.18,0.65,39.65,7.82%,22.85%,0.63,3.50
5/15/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,12,-9,188,8,87,93,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,51.78,0.00,2.20,4.26%,46.28%,0.75,1.00
5/15/2020,ID-GO,Gorontalo,1,0,1,0,22,1,16,5,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.85,18.63,0.00,0.85,4.55%,72.73%,0.50,1.00
5/15/2020,IDN,Indonesia,490,33,285,172,16496,1076,3803,11617,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.85,62.21,0.12,4.06,6.52%,23.05%,0.86,2.20
5/15/2020,ID-JA,Jambi,3,0,0,3,69,0,4,65,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.86,19.75,0.00,0.00,0.00%,5.80%,3.00,1.00
5/15/2020,ID-JB,Jawa Barat,33,1,18,14,1710,118,311,1281,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.73,37.86,0.02,2.61,6.90%,18.19%,3.00,1.00
5/15/2020,ID-JT,Jawa Tengah,43,0,5,38,1109,69,253,787,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.18,30.50,0.00,1.90,6.22%,22.81%,0.93,1.00
5/15/2020,ID-JI,Jawa Timur,60,11,16,33,1905,178,295,1432,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.48,47.06,0.27,4.40,9.34%,15.49%,0.67,2.75
5/15/2020,ID-KB,Kalimantan Barat,0,0,0,0,129,4,52,73,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,23.79,0.00,0.74,3.10%,40.31%,1.00,1.00
5/15/2020,ID-KS,Kalimantan Selatan,67,27,0,40,356,36,24,296,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,16.65,88.49,6.71,8.95,10.11%,6.74%,33.50,
5/15/2020,ID-KT,Kalimantan Tengah,4,0,7,-3,227,11,87,129,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.56,88.32,0.00,4.28,4.85%,38.33%,1.33,1.00
5/15/2020,ID-KI,Kalimantan Timur,13,0,4,9,251,4,64,183,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.66,70.66,0.00,1.13,1.59%,25.50%,1.63,1.00
5/15/2020,ID-KU,Kalimantan Utara,3,0,9,-6,141,1,29,111,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,4.63,217.46,0.00,1.54,0.71%,20.57%,,1.00
5/15/2020,ID-BB,Kepulauan Bangka Belitung,0,0,17,-17,30,1,25,4,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,21.74,0.00,0.72,3.33%,83.33%,1.00,1.00
5/15/2020,ID-KR,Kepulauan Riau,4,0,3,1,115,12,84,19,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.07,59.60,0.00,6.22,10.43%,73.04%,,1.00
5/15/2020,ID-LA,Lampung,0,1,2,-3,66,8,28,30,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,7.26,0.11,0.88,12.12%,42.42%,1.00,
5/15/2020,ID-MA,Maluku,0,0,0,0,62,4,19,39,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,33.57,0.00,2.17,6.45%,30.65%,0.00,1.00
5/15/2020,ID-MU,Maluku Utara,4,1,1,2,85,4,13,68,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,64.99,0.76,3.06,4.71%,15.29%,1.00,
5/15/2020,ID-NB,Nusa Tenggara Barat,8,0,50,-42,358,7,189,162,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.52,67.93,0.00,1.33,1.96%,52.79%,1.33,1.00
5/15/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,23,1,1,21,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,4.25,0.00,0.18,4.35%,4.35%,0.00,0.00
5/15/2020,ID-PA,Papua,3,0,0,3,333,6,49,278,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.69,76.72,0.00,1.38,1.80%,14.71%,0.75,1.00
5/15/2020,ID-PB,Papua Barat,0,0,0,0,88,1,3,84,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,77.15,0.00,0.88,1.14%,3.41%,0.00,1.00
5/15/2020,ID-RI,Riau,1,0,5,-4,97,7,56,34,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,15.97,0.00,1.15,7.22%,57.73%,0.20,1.00
5/15/2020,ID-SR,Sulawesi Barat,0,0,2,-2,74,2,22,50,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,47.44,0.00,1.28,2.70%,29.73%,0.00,1.00
5/15/2020,ID-SN,Sulawesi Selatan,33,0,0,33,871,50,293,528,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.50,92.40,0.00,5.30,5.74%,33.64%,0.92,1.00
5/15/2020,ID-ST,Sulawesi Tengah,1,0,0,1,112,4,22,86,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,37.89,0.00,1.35,3.57%,19.64%,0.11,1.00
5/15/2020,ID-SG,Sulawesi Tenggara,17,0,2,15,183,4,19,160,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,6.45,69.44,0.00,1.52,2.19%,10.38%,,1.00
5/15/2020,ID-SA,Sulawesi Utara,22,1,0,21,105,9,30,66,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,8.33,39.74,0.38,3.41,8.57%,28.57%,22.00,1.00
5/15/2020,ID-SB,Sumatera Barat,22,0,3,19,393,24,95,274,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.99,71.21,0.00,4.35,6.11%,24.17%,0.69,0.00
5/15/2020,ID-SS,Sumatera Selatan,16,1,0,15,455,19,73,363,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.95,55.37,0.12,2.31,4.18%,16.04%,0.14,1.00
5/15/2020,ID-SU,Sumatera Utara,0,0,0,0,202,27,53,122,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,13.58,0.00,1.82,13.37%,26.24%,0.00,1.00
5/16/2020,ID-AC,Aceh,1,0,2,-1,18,1,19,-2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,3.43,0.00,0.19,5.56%,105.56%,,1.00
5/16/2020,ID-BA,Bali,3,0,11,-8,346,4,244,98,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.71,82.06,0.00,0.95,1.16%,70.52%,0.50,1.00
5/16/2020,ID-BT,Banten,0,1,0,-1,624,61,159,404,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,58.20,0.09,5.69,9.78%,25.48%,0.00,0.33
5/16/2020,ID-BE,Bengkulu,3,0,0,3,56,2,1,53,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.50,28.01,0.00,1.00,3.57%,1.79%,0.27,1.00
5/16/2020,ID-JK,DKI Jakarta,100,0,18,82,5601,430,1275,3896,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,9.22,516.40,0.00,39.65,7.68%,22.76%,1.22,0.00
5/16/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,1,5,194,8,88,98,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.65,53.43,0.00,2.20,4.12%,45.36%,2.00,1.00
5/16/2020,ID-GO,Gorontalo,1,1,0,0,23,2,16,5,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.85,19.48,0.85,1.69,8.70%,69.57%,1.00,
5/16/2020,IDN,Indonesia,529,13,108,408,17025,1089,3911,12025,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.99,64.20,0.05,4.11,6.40%,22.97%,1.08,0.39
5/16/2020,ID-JA,Jambi,10,0,1,9,79,0,5,74,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,2.86,22.61,0.00,0.00,0.00%,6.33%,3.33,1.00
5/16/2020,ID-JB,Jawa Barat,24,0,3,21,1734,118,314,1302,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.53,38.40,0.00,2.61,6.81%,18.11%,0.73,0.00
5/16/2020,ID-JT,Jawa Tengah,31,0,0,31,1140,69,253,818,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.85,31.35,0.00,1.90,6.05%,22.19%,0.72,1.00
5/16/2020,ID-JI,Jawa Timur,176,5,8,163,2081,183,303,1595,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,4.35,51.41,0.12,4.52,8.79%,14.56%,2.93,0.45
5/16/2020,ID-KB,Kalimantan Barat,2,0,0,2,131,4,52,75,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.37,24.16,0.00,0.74,3.05%,39.69%,,1.00
5/16/2020,ID-KS,Kalimantan Selatan,7,0,50,-43,363,36,74,253,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,1.74,90.23,0.00,8.95,9.92%,20.39%,0.10,0.00
5/16/2020,ID-KT,Kalimantan Tengah,0,0,0,0,227,11,87,129,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,88.32,0.00,4.28,4.85%,38.33%,0.00,1.00
5/16/2020,ID-KI,Kalimantan Timur,2,0,2,0,253,4,66,183,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,71.22,0.00,1.13,1.58%,26.09%,0.15,1.00
5/16/2020,ID-KU,Kalimantan Utara,12,0,12,0,153,1,41,111,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,18.51,235.96,0.00,1.54,0.65%,26.80%,4.00,1.00
5/16/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,30,1,25,4,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,21.74,0.00,0.72,3.33%,83.33%,1.00,1.00
5/16/2020,ID-KR,Kepulauan Riau,1,0,0,1,116,12,84,20,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.52,60.12,0.00,6.22,10.34%,72.41%,0.25,1.00
5/16/2020,ID-LA,Lampung,0,0,2,-2,66,8,30,28,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,7.26,0.00,0.88,12.12%,45.45%,1.00,0.00
5/16/2020,ID-MA,Maluku,0,0,0,0,62,4,19,39,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,33.57,0.00,2.17,6.45%,30.65%,1.00,1.00
5/16/2020,ID-MU,Maluku Utara,3,0,0,3,88,4,13,71,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,2.29,67.29,0.00,3.06,4.55%,14.77%,0.75,0.00
5/16/2020,ID-NB,Nusa Tenggara Barat,7,0,0,7,365,7,189,169,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.33,69.26,0.00,1.33,1.92%,51.78%,0.88,1.00
5/16/2020,ID-NT,Nusa Tenggara Timur,27,0,1,26,50,1,2,47,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,4.99,9.24,0.00,0.18,2.00%,4.00%,,1.00
5/16/2020,ID-PA,Papua,15,0,0,15,348,6,49,293,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,3.46,80.18,0.00,1.38,1.72%,14.08%,5.00,1.00
5/16/2020,ID-PB,Papua Barat,14,0,3,11,102,1,6,95,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,12.27,89.42,0.00,0.88,0.98%,5.88%,,1.00
5/16/2020,ID-RI,Riau,0,0,7,-7,97,7,63,27,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,15.97,0.00,1.15,7.22%,64.95%,0.00,1.00
5/16/2020,ID-SR,Sulawesi Barat,1,0,1,0,75,2,23,50,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,48.08,0.00,1.28,2.67%,30.67%,,1.00
5/16/2020,ID-SN,Sulawesi Selatan,46,1,19,26,917,51,312,554,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.88,97.27,0.11,5.41,5.56%,34.02%,1.39,
5/16/2020,ID-ST,Sulawesi Tengah,1,0,1,0,113,4,23,86,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,38.23,0.00,1.35,3.54%,20.35%,1.00,1.00
5/16/2020,ID-SG,Sulawesi Tenggara,6,0,0,6,189,4,19,166,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,2.28,71.71,0.00,1.52,2.12%,10.05%,0.35,1.00
5/16/2020,ID-SA,Sulawesi Utara,9,0,1,8,114,9,31,74,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,3.41,43.15,0.00,3.41,7.89%,27.19%,0.41,0.00
5/16/2020,ID-SB,Sumatera Barat,3,1,3,-1,396,25,98,273,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,71.75,0.18,4.53,6.31%,24.75%,0.14,
5/16/2020,ID-SS,Sumatera Selatan,0,0,0,0,455,19,73,363,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,55.37,0.00,2.31,4.18%,16.04%,0.00,0.00
5/16/2020,ID-SU,Sumatera Utara,0,0,0,0,202,27,53,122,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,13.58,0.00,1.82,13.37%,26.24%,1.00,1.00
5/17/2020,ID-AC,Aceh,0,0,0,0,18,1,19,-2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.43,0.00,0.19,5.56%,105.56%,0.00,1.00
5/17/2020,ID-BA,Bali,2,0,6,-4,348,4,250,94,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.47,82.54,0.00,0.95,1.15%,71.84%,0.67,1.00
5/17/2020,ID-BT,Banten,24,0,1,23,648,61,160,427,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.24,60.43,0.00,5.69,9.41%,24.69%,,0.00
5/17/2020,ID-BE,Bengkulu,9,0,0,9,65,2,1,62,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,4.50,32.51,0.00,1.00,3.08%,1.54%,3.00,1.00
5/17/2020,ID-JK,DKI Jakarta,127,3,11,113,5728,433,1286,4009,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.71,528.11,0.28,39.92,7.56%,22.45%,1.27,
5/17/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,3,2,199,8,91,100,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.38,54.81,0.00,2.20,4.02%,45.73%,0.83,1.00
5/17/2020,ID-GO,Gorontalo,1,0,0,1,24,2,16,6,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.85,20.33,0.00,1.69,8.33%,66.67%,1.00,0.00
5/17/2020,IDN,Indonesia,489,59,218,212,17514,1148,4129,12237,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.84,66.04,0.22,4.33,6.55%,23.58%,0.92,4.54
5/17/2020,ID-JA,Jambi,1,0,0,1,80,0,5,75,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,22.90,0.00,0.00,0.00%,6.25%,0.10,1.00
5/17/2020,ID-JB,Jawa Barat,32,3,57,-28,1766,121,371,1274,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.71,39.10,0.07,2.68,6.85%,21.01%,1.33,
5/17/2020,ID-JT,Jawa Tengah,17,0,0,17,1157,69,253,835,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.47,31.82,0.00,1.90,5.96%,21.87%,0.55,1.00
5/17/2020,ID-JI,Jawa Timur,54,12,10,32,2135,195,313,1627,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.33,52.74,0.30,4.82,9.13%,14.66%,0.31,2.40
5/17/2020,ID-KB,Kalimantan Barat,1,0,2,-1,132,4,54,74,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,24.34,0.00,0.74,3.03%,40.91%,0.50,1.00
5/17/2020,ID-KS,Kalimantan Selatan,2,8,0,-6,365,44,74,247,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.50,90.73,1.99,10.94,12.05%,20.27%,0.29,
5/17/2020,ID-KT,Kalimantan Tengah,0,0,0,0,227,11,87,129,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,88.32,0.00,4.28,4.85%,38.33%,1.00,1.00
5/17/2020,ID-KI,Kalimantan Timur,1,0,2,-1,254,4,68,182,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,71.51,0.00,1.13,1.57%,26.77%,0.50,1.00
5/17/2020,ID-KU,Kalimantan Utara,2,0,0,2,155,1,41,113,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,3.08,239.05,0.00,1.54,0.65%,26.45%,0.17,1.00
5/17/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,30,1,25,4,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,21.74,0.00,0.72,3.33%,83.33%,1.00,1.00
5/17/2020,ID-KR,Kepulauan Riau,0,1,0,-1,116,13,84,19,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,60.12,0.52,6.74,11.21%,72.41%,0.00,
